season,week,playerId,position,points,touches,tds,dealt
2024,3,00-0031544,WR,12.9396,7.9750,0.4750,11.27 12.46 17.60 4.75 9.69 7.22 5.93 4.94 5.74 5.93 10.88 11.47 9.00 20.96 8.31 10.98 31.25 23.04 6.13 10.19 20.87 4.25 18.69 15.23 9.30 15.92 21.46 17.11 7.81 18.39 7.71 23.54 6.82 21.66 5.14 22.74 8.31 15.62 23.83 5.44
2024,3,00-0031547,WR,5.8564,3.8500,0.1000,4.13 5.27 2.48 16.43 0.00 0.00 2.48 0.00 8.37 4.34 0.00 6.61 4.75 9.71 5.99 5.27 1.65 6.51 8.06 12.40 2.17 14.05 2.27 11.37 4.96 2.17 10.85 9.82 3.31 12.40 0.00 11.47 10.33 16.02 2.17 1.76 3.62 4.65 4.24 2.17
2024,3,00-0031549,WR,4.4127,2.4750,0.0750,4.03 0.00 0.00 22.00 2.50 3.48 7.19 0.00 0.00 6.10 4.79 4.03 7.19 7.40 2.18 9.36 2.94 0.00 0.00 2.94 3.81 6.53 0.00 4.36 11.32 0.00 0.00 4.14 0.00 15.79 0.00 1.42 0.00 15.35 8.06 12.85 0.00 4.90 0.00 1.85
2024,3,00-0031588,WR,10.6960,7.6000,0.2750,18.88 20.16 17.07 18.03 7.89 34.35 16.64 11.31 5.12 22.19 6.93 5.01 9.71 6.61 1.71 19.31 5.23 6.72 1.49 1.60 0.00 24.64 3.09 6.08 9.71 15.04 0.00 5.55 5.55 5.23 19.41 8.00 8.11 14.93 0.00 9.60 14.83 13.12 9.49 19.52
2024,3,00-0031610,TE,4.3068,5.4250,0.0500,0.91 5.67 5.67 5.53 3.92 4.97 10.22 1.54 2.38 3.99 9.52 6.23 2.59 4.27 3.64 3.29 1.12 1.96 2.59 4.76 3.43 1.82 4.27 4.69 4.76 1.12 1.33 1.05 5.25 3.50 15.96 2.66 7.63 2.66 6.86 1.19 5.60 4.27 5.18 4.27
2024,3,00-0031763,WR,3.2163,2.1500,0.1250,2.03 10.70 1.94 3.04 0.00 2.40 2.86 6.82 0.00 0.00 0.00 0.00 3.50 4.24 8.48 4.06 0.00 7.29 12.08 17.06 0.92 0.00 0.00 1.48 0.00 2.67 1.01 1.48 2.58 3.97 4.61 2.77 0.00 0.00 3.97 10.70 0.00 0.83 3.60 1.57
2024,3,00-0031941,WR,1.0395,0.9500,0.0000,2.40 1.37 0.00 1.54 0.00 4.53 4.79 0.00 0.00 1.97 1.63 1.45 0.00 0.00 0.00 2.14 0.00 0.00 1.37 0.00 0.00 0.00 3.94 0.94 1.54 1.45 4.36 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.45 2.22 0.00 2.48
2024,3,00-0032104,RB,2.0222,2.1000,0.0500,3.24 0.20 2.53 0.20 1.62 0.00 0.51 3.13 1.82 0.51 0.00 3.34 -0.10 2.02 4.04 5.76 1.21 0.10 0.00 0.00 2.53 2.93 1.21 2.22 5.46 0.00 0.51 -0.40 3.54 1.62 1.21 1.21 13.04 0.61 0.51 1.42 0.71 8.70 2.53 1.21
2024,3,00-0032128,WR,11.5926,4.6750,0.4750,9.20 19.30 1.46 15.15 3.03 0.00 43.09 5.95 14.59 5.27 3.14 0.00 18.74 12.34 17.73 2.69 14.59 26.93 16.16 13.47 10.89 9.65 2.81 4.15 28.28 37.48 3.93 12.68 1.68 0.00 14.70 13.02 6.06 16.05 5.39 2.58 0.00 20.54 27.94 3.03
2024,3,00-0032211,WR,9.9114,6.2750,0.3000,1.62 3.74 2.83 21.23 2.93 4.65 8.80 6.57 8.90 1.42 9.30 4.25 5.06 14.86 21.44 8.59 10.21 9.91 21.84 17.19 16.78 11.63 1.42 11.73 1.62 14.96 8.70 22.65 21.84 10.52 6.47 20.02 2.12 0.00 21.13 14.76 7.79 4.55 3.84 8.59
2024,3,00-0032385,WR,3.0148,2.5500,0.0500,1.65 1.76 7.65 3.10 1.14 1.45 1.96 0.00 0.00 0.00 2.69 0.00 4.24 7.23 0.00 3.72 1.24 4.96 0.00 2.17 6.72 8.58 0.21 1.76 0.00 2.48 4.03 4.44 1.55 6.10 3.00 0.00 4.13 2.17 2.79 15.40 1.45 1.65 1.76 7.44
2024,3,00-0032392,TE,3.3962,2.6000,0.2750,0.00 7.29 1.01 5.06 0.00 6.50 10.54 3.47 0.00 1.30 0.00 1.52 0.00 2.74 7.37 1.52 2.60 1.66 1.08 2.82 3.39 3.25 11.63 9.46 5.49 2.24 8.09 1.01 1.52 8.81 1.59 0.00 0.00 6.64 1.23 0.00 2.24 11.12 0.00 1.66
2024,3,00-0032394,TE,2.5600,1.5500,0.1500,0.00 0.00 11.11 3.02 7.91 2.13 2.93 1.51 1.87 0.00 0.00 0.00 4.80 3.02 0.89 0.00 2.49 6.58 1.24 4.27 1.96 0.00 8.27 1.69 11.02 0.00 0.00 1.69 0.00 1.16 7.64 3.73 2.58 3.38 0.00 2.84 0.00 2.67 0.00 0.00
