season,week,playerId,position,points,touches,tds,dealt
2024,9,00-0039851,QB,9.2959,1.4500,0.0750,3.88 9.37 6.28 11.42 3.47 3.19 12.37 7.16 15.79 4.42 6.03 -0.44 21.13 22.80 8.96 11.25 7.76 16.25 8.65 16.72 7.01 9.88 -0.32 2.56 9.53 13.66 10.18 11.36 7.60 11.94 7.49 9.02 15.51 13.55 1.67 15.90 13.06 5.77 4.59 5.38
2024,9,00-0039855,WR,2.6544,2.7000,0.0750,0.73 1.14 4.14 5.84 3.73 2.60 1.22 3.57 2.35 0.89 1.62 0.00 2.27 0.00 0.00 11.44 2.03 3.49 2.92 0.97 2.43 5.68 0.00 1.87 2.03 5.27 2.03 1.30 0.00 3.89 3.00 2.35 1.62 1.30 2.76 5.76 0.00 1.54 4.06 8.35
2024,9,00-0039868,WR,3.0562,3.1750,0.0500,7.25 -0.17 1.33 2.08 7.58 4.42 0.00 1.58 4.67 9.42 2.92 1.67 2.50 0.00 0.33 0.00 0.00 1.33 0.75 7.83 4.67 0.00 1.50 2.17 5.25 3.58 0.00 2.33 3.25 3.08 0.00 6.08 3.00 1.17 2.92 8.25 9.17 3.83 2.58 3.92
2024,9,00-0039874,RB,3.3551,5.7000,0.1000,0.00 5.38 1.79 10.20 -0.19 9.63 3.21 2.74 2.55 5.57 1.42 0.66 1.70 0.38 0.66 0.00 1.51 2.55 5.76 0.00 0.00 1.98 3.31 3.78 0.47 6.80 2.55 5.19 7.27 1.51 4.91 1.70 2.74 12.66 3.78 12.09 0.76 1.89 4.53 0.76
2024,9,00-0039875,RB,10.5789,9.9250,0.3250,7.28 4.93 17.88 8.26 0.74 16.16 2.34 9.00 19.61 20.97 5.67 18.38 5.30 4.44 4.19 4.44 5.06 3.21 16.90 10.61 6.54 30.22 20.47 13.44 4.93 6.41 8.76 25.16 7.28 14.68 8.26 19.86 5.30 3.70 5.92 11.72 17.76 15.91 8.76 2.71
2024,9,00-0039890,WR,3.6743,3.6500,0.1000,8.10 2.07 0.00 0.00 1.26 1.26 5.31 4.86 0.00 0.00 0.00 5.40 5.22 13.77 0.27 4.41 3.33 1.44 2.79 1.35 2.16 4.95 4.77 3.51 2.43 3.60 2.07 5.22 13.95 4.14 0.00 5.13 14.67 5.67 1.98 0.00 0.00 2.34 1.62 7.92
2024,9,00-0039893,WR,7.3385,4.6500,0.1750,1.20 9.67 2.05 9.84 12.32 1.88 7.61 -0.17 0.00 14.29 1.63 3.94 19.68 23.70 9.50 10.52 1.71 4.71 6.07 3.59 25.24 11.98 1.88 6.84 8.38 10.27 3.68 0.00 3.25 9.92 7.70 6.42 10.35 9.15 10.44 9.15 2.99 5.82 2.99 3.34
2024,9,00-0039894,WR,10.7698,5.6500,0.4250,25.55 15.99 1.33 0.00 12.96 5.93 9.69 12.84 4.72 4.00 20.23 1.94 15.87 5.09 6.54 8.84 12.72 3.15 25.92 14.53 10.78 13.93 22.89 20.59 1.45 0.00 12.47 3.88 32.09 1.21 11.26 2.30 32.70 12.23 8.96 11.14 3.88 10.17 3.88 7.15
2024,9,00-0039901,WR,14.7907,7.0500,0.2000,20.72 9.74 11.10 19.36 14.43 16.77 13.20 9.13 1.85 12.09 2.22 7.28 24.42 7.03 11.35 22.32 39.84 7.65 22.94 8.63 23.68 24.05 19.12 18.87 13.81 6.91 10.36 5.92 12.21 3.08 15.05 16.65 26.52 8.88 27.26 18.13 2.84 9.99 20.47 25.78
2024,9,00-0039907,WR,4.2403,5.3000,0.1250,2.68 4.26 2.60 2.52 5.92 4.89 3.39 1.66 9.39 0.00 4.02 1.58 11.99 7.57 5.13 4.81 8.84 6.63 10.02 2.52 4.73 9.62 3.63 2.84 3.87 9.94 0.79 4.26 2.76 1.26 2.92 2.84 2.29 4.42 0.00 0.00 0.00 7.81 1.58 3.63
2024,9,00-0039910,QB,24.7281,6.7000,0.3500,24.94 15.11 33.91 53.38 26.70 28.99 11.72 29.07 18.42 23.28 21.28 29.99 24.17 27.16 15.27 16.03 21.54 17.84 28.09 20.65 31.47 27.22 30.53 37.98 30.82 32.71 26.44 25.68 42.18 21.47 29.33 37.96 22.43 14.33 12.24 11.11 16.79 10.54 21.63 18.75
2024,9,00-0039915,WR,14.9421,7.4500,0.5500,5.54 14.44 5.54 13.75 14.93 5.93 30.26 9.59 1.58 23.54 11.37 22.84 12.56 22.65 18.79 0.00 15.33 20.67 22.35 16.02 1.78 7.91 28.08 21.26 14.93 3.26 10.78 21.95 37.68 31.55 40.15 1.19 8.50 10.68 13.75 15.23 8.80 4.55 18.69 9.30
2024,9,00-0039918,QB,17.2588,4.8000,0.2250,9.29 18.75 5.35 19.49 17.66 17.51 6.19 14.66 16.44 9.80 26.26 26.26 16.09 20.18 11.60 14.20 16.51 29.53 9.46 27.44 17.83 6.10 23.01 26.09 26.24 37.95 17.37 13.61 25.48 5.81 17.20 19.47 18.38 11.01 19.91 9.78 11.31 23.39 15.90 11.83
2024,9,00-0039919,WR,6.8179,5.4500,0.1000,9.56 4.49 0.00 6.69 9.27 10.42 6.02 12.14 5.06 0.00 1.91 7.07 4.68 0.00 2.29 10.51 3.73 9.75 8.60 0.96 10.80 6.50 0.00 5.54 4.68 8.70 15.29 6.40 9.08 2.10 19.88 7.36 6.40 7.74 9.46 12.90 6.50 10.70 4.11 5.45
2024,9,00-0039920,WR,1.1909,0.9000,0.0250,0.00 0.00 0.00 0.00 0.00 2.45 2.04 1.53 1.53 0.00 0.00 0.00 0.00 0.00 0.00 2.76 3.99 0.00 4.19 0.00 2.86 0.00 1.84 2.45 1.84 0.00 1.74 0.00 0.00 2.25 0.00 0.00 0.00 9.71 2.45 0.00 1.94 0.00 0.00 2.04
2024,9,00-0039921,RB,4.3214,6.2750,0.1750,2.96 12.47 3.27 0.00 2.45 0.00 3.07 9.40 3.99 1.02 0.10 1.23 4.70 7.77 9.20 6.95 7.56 14.62 2.86 2.76 0.51 2.76 1.84 0.92 7.16 2.96 6.75 0.41 0.00 2.15 0.00 0.92 15.64 3.58 3.17 0.92 1.74 18.09 0.61 6.34
2024,11,00-0023459,QB,12.6874,0.5500,0.0750,15.67 8.27 11.36 11.28 9.86 9.19 10.86 25.61 13.54 10.74 23.27 12.58 8.98 10.70 2.21 17.00 12.45 9.57 15.52 13.43 4.18 12.20 29.79 7.73 2.76 11.36 10.40 7.04 22.64 26.03 12.58 20.55 10.99 6.81 7.73 17.67 10.65 7.08 13.83 13.39
2024,11,00-0026158,QB,11.3585,1.8000,0.1000,8.42 17.00 13.28 7.59 12.53 15.05 4.37 3.09 17.02 6.66 18.89 15.20 10.71 6.76 20.14 19.05 17.21 12.55 13.47 12.29 7.92 1.46 4.09 4.75 6.66 13.92 15.91 5.04 15.32 14.11 10.85 8.56 9.67 20.31 8.61 7.25 5.43 11.23 16.54 15.43
2024,11,00-0026498,QB,18.7566,2.2250,0.0500,19.20 9.71 25.23 14.63 16.29 17.90 10.75 12.46 18.95 16.97 16.14 9.75 19.84 18.50 16.29 15.75 14.55 18.52 30.77 29.62 12.15 15.42 16.66 10.71 15.91 23.73 38.05 20.96 25.81 23.77 36.17 17.90 26.93 19.67 21.22 26.62 9.09 8.43 18.37 10.89
2024,11,00-0029263,QB,16.4735,2.4750,0.1250,12.44 12.88 16.62 13.40 11.08 9.24 11.94 21.44 9.84 20.04 13.54 13.24 28.16 28.22 10.64 25.40 12.48 20.18 22.88 9.58 15.04 23.48 12.68 17.52 6.64 9.04 2.76 38.24 13.20 23.68 5.84 23.24 36.12 13.64 9.46 14.82 22.44 19.66 10.34 17.86
2024,11,00-0029604,QB,15.6013,2.3250,0.0750,10.86 23.01 12.13 13.22 9.80 18.11 23.48 13.11 6.44 25.16 3.57 17.59 10.73 21.51 18.10 20.31 24.78 33.43 6.61 7.73 13.34 19.95 24.84 20.89 18.89 18.23 21.67 32.34 14.34 4.50 23.38 7.44 7.71 3.63 16.09 11.98 15.00 5.52 9.44 15.22
2024,11,00-0030061,TE,9.7200,7.0250,0.1000,27.20 9.10 6.50 14.40 3.60 13.60 9.40 13.30 5.60 8.50 9.70 8.70 24.40 4.00 8.10 1.80 6.10 10.50 7.40 12.50 10.10 10.20 14.40 8.80 17.90 6.00 6.60 17.40 6.90 4.10 4.10 5.00 10.90 2.60 10.80 5.60 12.50 14.90 10.20 5.40
2024,11,00-0030279,WR,6.1833,7.2000,0.1750,7.08 2.49 8.09 2.57 4.28 4.59 9.80 6.61 21.70 3.97 8.63 3.27 9.49 1.87 0.00 3.03 2.88 3.81 1.63 11.59 4.20 4.51 7.86 9.80 2.02 17.66 6.46 4.43 7.47 1.17 7.16 13.46 7.54 14.16 11.04 2.64 0.93 3.42 1.48 2.57
2024,11,00-0030431,WR,2.2349,1.7000,0.0000,0.00 0.00 0.00 8.28 3.70 0.00 0.00 5.44 0.00 6.97 1.31 3.70 0.00 13.39 0.00 0.00 0.00 0.00 1.74 0.00 2.07 2.72 0.00 1.74 0.00 1.74 5.77 0.00 7.08 1.42 0.00 2.40 1.20 3.70 3.38 7.30 4.36 0.00 0.00 0.00
2024,11,00-0030506,TE,13.0876,9.1500,0.1000,13.49 11.05 11.73 14.86 17.80 12.12 5.96 5.96 0.00 14.18 3.72 10.76 25.72 22.88 17.99 16.52 20.73 16.92 6.06 13.00 9.29 5.08 3.13 24.64 18.87 14.57 19.36 25.13 8.51 12.71 15.06 4.60 13.88 5.08 10.85 9.29 25.03 11.15 17.80 8.02
2024,11,00-0030564,WR,4.2704,3.1250,0.1000,9.09 2.74 0.00 0.00 3.42 4.89 7.53 7.53 5.08 1.17 1.66 7.63 1.47 3.81 0.00 2.15 4.60 5.67 3.42 2.44 3.32 4.50 5.28 2.25 10.85 9.88 3.42 2.44 0.00 0.00 17.21 1.86 0.00 4.01 2.74 3.62 1.27 8.70 11.24 3.91
2024,11,00-0030565,QB,18.0294,4.6500,0.1500,9.44 27.90 19.05 19.05 18.77 8.43 13.00 19.55 7.15 16.02 13.11 14.01 6.92 12.44 9.98 24.62 31.23 26.37 17.01 17.26 18.81 22.91 24.54 27.69 19.84 10.63 14.96 29.03 19.21 25.91 17.89 26.35 12.14 22.38 18.19 16.03 9.67 11.85 19.46 22.40
2024,11,00-0030578,RB,3.7975,5.2250,0.0750,1.70 3.50 0.00 3.80 2.70 2.90 8.50 0.90 3.90 1.10 2.70 4.60 2.50 7.70 1.90 9.80 3.10 2.70 8.80 2.20 0.00 0.20 3.40 8.90 1.40 2.40 2.70 6.10 2.50 11.30 4.50 2.40 5.20 2.50 4.40 0.30 5.60 0.30 7.40 5.40
2024,11,00-0031235,WR,6.1914,2.0750,0.1750,1.49 15.11 2.06 1.26 0.00 0.00 3.09 7.55 5.15 12.70 5.38 0.00 8.93 5.72 7.21 38.68 12.02 0.00 13.73 0.00 2.63 16.59 1.72 3.32 0.00 2.86 2.40 0.00 13.85 0.00 3.32 2.06 4.92 2.06 3.89 20.60 7.55 2.75 6.18 10.87
2024,11,00-0031236,WR,3.4586,4.6000,0.0250,2.27 1.59 2.49 3.78 5.59 4.53 4.76 11.94 3.25 1.96 2.57 2.95 10.65 4.84 0.23 2.80 5.52 0.38 1.21 4.91 3.40 4.31 3.17 2.80 3.78 2.64 3.85 0.00 1.89 2.64 6.20 0.00 8.24 0.00 3.10 4.08 5.29 3.40 1.21 0.15
2024,11,00-0031280,QB,12.0902,1.3000,0.0250,8.92 16.66 27.23 13.09 13.40 21.23 18.67 18.19 8.71 13.87 20.14 5.52 17.03 8.43 5.52 12.52 7.22 10.95 10.70 8.83 19.91 5.05 14.87 4.43 14.18 6.08 8.45 8.37 7.19 2.22 12.15 7.91 10.82 18.96 13.49 11.87 15.73 17.12 10.76 7.19
2024,11,00-0031381,WR,5.6061,4.3500,0.0000,8.56 2.40 3.86 0.00 1.25 8.25 5.33 4.80 1.78 9.61 4.39 4.60 0.00 1.46 0.00 7.31 12.12 1.78 5.12 12.64 6.06 8.67 5.22 4.49 3.66 4.70 8.04 6.16 4.49 12.12 1.88 0.00 10.13 11.38 9.30 6.48 3.13 11.59 9.19 2.30
2024,11,00-0031428,WR,3.1365,1.2500,0.0250,5.60 0.00 0.00 0.00 5.19 0.00 12.16 7.93 5.88 0.00 2.73 0.00 0.00 4.65 0.00 0.00 11.75 8.34 0.00 2.73 0.00 4.92 0.00 3.42 4.37 4.92 3.01 0.00 0.00 0.00 12.30 0.00 0.00 0.00 11.75 3.01 0.00 3.42 1.91 5.47
2024,11,00-0031503,QB,9.8640,2.2500,0.2250,12.68 20.04 10.60 11.64 17.66 11.54 2.04 7.14 5.26 20.30 9.84 3.76 15.14 8.46 8.76 12.24 12.12 13.60 5.26 12.22 12.20 14.82 6.82 8.62 11.54 -0.56 5.70 17.20 3.90 12.44 12.44 4.62 6.40 5.60 11.12 12.96 6.32 8.76 5.06 8.30
2024,11,00-0031544,WR,7.3636,3.8750,0.2500,2.94 4.14 1.74 0.00 3.70 6.53 2.07 0.00 3.59 2.40 17.97 9.04 3.70 2.50 8.49 2.72 21.02 0.00 7.19 15.46 2.18 7.95 12.09 27.22 2.94 0.00 12.30 12.74 7.95 10.89 0.00 12.85 6.53 25.37 4.25 0.00 3.48 20.47 10.13 0.00
2024,11,00-0031547,WR,6.8760,4.3500,0.1000,7.80 1.68 6.00 2.88 14.88 10.56 4.08 9.00 8.76 12.24 0.00 2.16 3.48 2.88 5.52 8.52 2.28 2.16 0.00 23.52 13.80 5.64 6.00 0.00 15.96 3.72 2.28 12.72 1.56 0.00 2.88 0.00 13.68 4.08 4.56 13.20 12.12 13.92 3.60 16.92
2024,11,00-0031549,WR,5.2247,2.3750,0.1250,0.00 0.00 3.63 3.97 13.83 1.25 2.72 28.22 3.29 4.31 9.41 0.00 13.49 0.00 0.00 0.00 0.00 2.38 6.91 0.00 3.85 7.37 7.14 4.53 16.77 4.65 2.04 0.00 8.16 1.93 4.31 7.71 25.61 6.12 0.00 0.00 0.00 5.33 2.38 7.71
2024,11,00-0031588,WR,11.8988,6.5750,0.2750,21.23 7.62 0.00 6.97 8.60 14.59 5.23 3.92 9.47 10.13 25.81 15.14 8.93 1.63 11.32 10.13 7.62 33.54 4.68 9.47 11.87 14.92 8.38 15.24 8.49 0.00 9.80 34.63 9.58 3.38 7.84 21.67 15.57 29.84 8.93 14.48 12.41 23.96 4.90 4.03
2024,11,00-0031687,RB,8.4517,8.2250,0.4000,11.44 18.54 21.17 2.52 5.49 0.80 5.72 1.37 3.32 3.66 5.04 19.23 1.03 11.33 21.63 0.00 0.69 14.88 2.98 5.38 14.42 6.41 -0.69 11.33 13.62 7.44 13.85 7.55 0.92 5.38 2.17 16.48 16.48 2.63 9.04 17.51 2.29 11.90 6.87 16.25
2024,11,00-0031941,WR,2.0325,1.2500,0.0500,0.00 0.00 3.20 0.00 0.00 0.00 0.00 2.10 2.10 0.00 1.60 0.00 0.00 0.00 1.80 0.00 5.00 4.30 0.00 2.50 0.00 2.10 0.00 0.00 0.00 0.00 3.50 2.70 4.80 4.30 2.50 0.00 17.60 3.70 0.00 3.00 6.30 0.00 2.50 5.70
2024,11,00-0032104,RB,4.8832,6.6000,0.2500,2.13 2.52 6.86 1.03 8.60 0.63 2.13 10.10 16.49 8.52 2.13 2.21 5.76 4.42 2.84 4.02 2.92 0.71 2.76 4.65 0.39 13.33 3.31 2.52 0.55 16.65 3.94 6.39 9.31 1.34 8.99 13.73 0.00 3.71 1.58 4.02 3.63 1.10 5.05 4.34
2024,11,00-0032208,WR,1.2349,1.0750,0.0250,0.00 0.00 2.27 0.00 4.16 0.76 0.00 2.08 0.00 0.00 2.74 0.00 0.00 1.04 0.00 9.16 1.70 0.00 8.41 0.00 0.00 3.40 0.00 0.00 1.51 0.00 0.00 1.42 3.49 0.00 0.00 0.00 2.74 0.00 0.00 0.00 2.27 0.00 2.27 0.00
2024,11,00-0032211,WR,6.7176,5.2500,0.0750,8.70 5.06 8.41 7.45 3.73 2.68 2.01 4.87 3.92 5.06 11.28 0.00 1.43 7.36 5.26 13.47 17.68 6.69 9.17 7.74 18.25 2.96 8.89 6.02 1.82 0.00 5.64 1.53 5.64 21.12 5.92 10.99 1.62 5.06 7.93 0.00 15.96 6.31 7.17 3.92
2024,11,00-0032392,TE,5.8049,3.8750,0.2000,2.14 2.22 16.17 1.37 18.48 5.22 16.43 2.91 12.32 3.68 5.99 9.75 0.00 11.72 3.68 11.89 3.42 1.28 3.34 10.52 5.30 0.00 0.00 8.98 3.17 4.36 9.75 4.79 7.27 0.00 6.33 1.97 8.73 0.00 1.45 0.00 8.38 6.25 10.18 2.74
2024,11,00-0032394,TE,2.6558,2.3250,0.0500,0.68 7.25 1.59 0.00 4.16 1.44 2.72 1.44 5.44 0.00 2.64 0.98 0.00 4.08 3.25 2.49 3.70 2.42 0.00 4.84 0.00 0.00 3.93 1.96 4.46 1.59 3.93 2.27 3.32 8.84 2.42 1.51 5.36 4.99 0.00 1.44 1.44 3.40 0.00 6.27
2024,11,00-0032464,WR,8.1897,2.6750,0.2750,21.73 2.19 5.88 9.16 1.37 12.16 6.70 2.46 5.19 12.57 3.14 5.19 18.45 28.43 13.26 20.50 8.75 1.50 8.34 34.30 3.01 0.00 2.87 9.43 3.55 9.84 9.70 0.00 3.96 10.52 2.87 0.00 2.87 0.00 0.00 4.51 3.28 18.86 12.57 8.47
2024,11,00-0032764,RB,16.2662,16.6750,1.0000,23.01 13.15 23.80 15.64 24.93 32.87 19.27 8.84 11.79 29.24 20.85 9.97 18.25 25.61 4.87 13.03 21.53 2.95 27.99 2.15 7.48 11.56 13.94 22.89 7.71 13.37 32.19 9.41 10.31 6.12 6.91 36.38 16.77 40.46 18.93 14.17 8.50 13.37 -0.23 10.65
2024,11,00-0032775,WR,8.4372,3.4500,0.2250,10.23 17.36 1.14 20.77 4.13 13.85 8.27 4.44 16.84 10.33 0.00 5.99 8.27 16.43 3.41 3.41 18.60 8.68 0.00 6.20 10.33 6.10 3.72 1.86 2.27 16.53 18.39 2.58 9.09 1.34 7.85 3.62 7.65 21.39 6.92 11.68 9.20 14.26 2.38 1.96
2024,11,00-0033009,WR,2.1080,1.8750,0.0500,1.51 1.13 0.00 1.36 8.01 0.00 0.98 8.31 2.19 0.00 -0.38 4.16 7.25 1.21 0.00 5.06 3.93 1.44 3.55 1.96 1.51 0.76 2.19 0.00 1.36 3.63 0.00 6.80 0.00 0.30 1.51 1.59 0.00 0.00 2.72 1.51 1.06 5.29 1.06 1.36
2024,11,00-0033040,WR,15.4815,5.8000,0.6000,15.91 7.21 4.92 11.56 20.60 15.79 0.23 27.58 0.00 5.04 24.72 7.67 2.29 10.87 6.18 16.25 14.08 3.43 22.55 26.78 6.18 22.89 28.61 43.83 0.00 10.99 35.82 18.54 21.97 20.03 23.46 46.69 16.71 6.75 8.70 3.66 20.94 17.05 9.84 12.93
2024,11,00-0033045,RB,2.5576,6.0250,0.2250,0.68 1.59 8.31 6.12 1.89 0.60 0.83 1.74 2.87 1.74 0.38 2.34 3.25 7.56 5.44 0.00 2.49 0.45 1.96 1.28 10.12 2.42 14.96 1.13 8.08 1.13 1.28 1.59 2.57 0.60 0.23 0.98 0.45 0.45 0.23 1.36 0.60 0.23 1.21 1.13
2024,11,00-0033090,TE,7.8561,6.9000,0.1750,15.23 15.83 10.10 19.51 10.18 7.27 1.71 4.45 9.41 5.82 4.02 10.69 11.38 1.88 10.69 0.00 5.39 8.98 5.30 10.18 7.10 3.76 11.55 6.25 6.16 8.38 5.13 4.53 8.98 1.63 4.96 3.42 21.39 5.82 8.30 5.30 5.73 8.13 5.30 14.37
2024,11,00-0033106,QB,33.3057,1.5250,0.0500,38.46 34.36 25.42 39.63 39.09 37.50 32.36 30.48 34.66 35.34 28.43 43.95 31.11 40.86 26.21 19.22 24.71 39.66 29.36 46.41 51.28 33.92 51.44 21.98 31.27 34.28 37.80 40.86 34.60 27.99 34.88 31.71 24.16 9.57 25.53 36.19 25.47 34.60 20.72 46.77
2024,11,00-0033110,TE,5.8797,3.0500,0.2750,5.27 0.00 0.00 1.34 2.38 3.82 11.88 0.00 2.07 9.30 9.20 7.13 1.96 5.48 0.00 3.10 4.86 4.34 8.16 25.21 2.07 2.89 3.93 1.14 22.73 10.23 11.26 0.00 25.32 4.24 25.94 5.48 2.07 1.14 1.34 5.48 2.89 1.55 0.00 0.00
2024,11,00-0033217,TE,2.7235,2.5750,0.0750,0.00 0.00 0.00 10.83 3.12 0.35 6.07 2.34 0.00 4.42 5.89 3.21 10.40 2.25 2.17 3.73 1.39 0.00 3.21 2.86 0.00 0.00 6.24 0.00 0.00 0.00 9.88 0.00 4.33 1.65 1.39 5.20 4.85 1.30 0.00 1.13 1.47 1.56 7.71 0.00
2024,11,00-0033246,TE,3.2737,2.0500,0.0500,0.00 2.25 2.86 1.12 0.00 5.01 3.78 14.52 1.64 0.00 4.50 1.43 4.70 6.75 1.94 6.95 0.00 6.85 0.00 4.40 6.13 0.00 5.62 0.00 0.00 2.86 0.00 14.52 3.48 5.83 0.00 8.28 0.00 1.02 7.67 3.78 1.74 0.00 0.00 1.33
2024,11,00-0033280,RB,19.6319,13.3250,0.7500,34.22 24.20 26.64 20.17 19.80 8.07 26.52 47.30 14.06 32.88 22.86 11.49 24.57 8.07 8.19 6.36 19.31 17.11 6.97 15.03 9.78 26.89 19.80 5.74 30.19 37.64 7.94 4.77 15.03 14.54 15.03 18.09 17.60 29.33 13.20 40.70 17.11 25.91 6.11 36.06
2024,11,00-0033282,WR,8.1095,5.4500,0.1500,11.54 3.27 6.32 6.75 11.98 0.00 8.82 2.83 2.50 8.17 19.38 8.28 26.68 3.05 15.14 2.50 8.71 6.86 7.73 6.75 12.85 18.51 12.52 3.81 2.40 14.37 6.32 6.10 8.49 2.29 4.03 7.73 5.01 12.63 2.72 9.58 2.50 5.23 15.35 4.68
2024,11,00-0033288,TE,6.9086,2.4250,0.2000,0.00 11.37 10.02 2.69 0.00 1.71 5.50 3.30 7.33 3.18 0.00 0.00 2.57 0.00 7.70 9.04 28.23 2.69 9.41 7.21 2.44 4.16 42.17 6.36 10.02 5.13 6.23 10.63 3.42 0.00 0.00 8.68 6.23 7.33 0.00 9.53 0.00 4.77 23.59 13.69
2024,11,00-0033293,RB,11.4489,16.5250,0.3250,9.71 15.84 8.89 15.23 8.48 6.75 5.01 5.21 8.18 10.53 7.26 7.16 12.68 5.52 11.04 9.10 23.00 11.96 9.40 13.19 4.91 1.43 6.85 17.38 15.03 4.40 21.57 6.13 15.33 10.94 16.56 9.61 17.89 22.39 17.07 23.51 1.43 21.36 9.92 10.12
2024,11,00-0033307,WR,4.1901,3.7250,0.0250,5.65 3.42 0.00 6.50 2.48 1.28 4.36 11.21 0.00 3.25 3.08 1.37 3.42 2.05 2.74 0.00 5.48 3.94 3.94 4.19 5.22 9.92 5.30 0.00 0.00 3.08 5.90 1.80 4.96 2.40 1.37 9.41 12.58 5.13 2.99 14.12 2.40 0.00 3.85 8.81
2024,11,00-0033357,TE,6.2804,6.5750,0.3000,4.49 12.14 9.56 1.91 5.06 3.92 8.41 24.18 12.23 13.00 11.37 5.73 0.00 1.15 2.29 7.64 3.06 4.01 10.51 4.49 0.96 8.03 2.48 11.85 3.34 13.86 16.05 4.87 4.01 0.57 5.64 4.87 2.68 2.29 5.83 2.48 8.60 0.38 2.77 4.49
2024,11,00-0033375,WR,10.1953,2.9500,0.3750,5.60 7.93 11.21 16.95 5.88 16.81 17.49 21.32 3.55 3.42 10.66 5.74 2.73 0.00 17.22 5.74 13.67 0.00 17.36 0.00 19.41 4.51 25.28 2.19 22.00 40.18 3.55 1.50 0.00 26.24 12.98 7.38 0.00 22.69 16.40 0.00 3.14 11.89 3.42 1.78
2024,11,00-0033439,TE,2.9574,1.4500,0.1750,4.01 1.91 2.96 0.00 1.34 1.43 0.00 1.43 3.82 0.00 0.00 0.00 1.24 0.00 6.02 8.12 0.00 4.01 23.60 1.82 1.72 7.07 3.25 2.58 1.43 3.73 0.00 0.00 4.87 8.12 0.00 0.00 0.00 8.79 0.00 2.39 0.00 0.00 1.34 11.28
2024,11,00-0033526,RB,3.5444,2.4000,0.1250,0.98 1.27 1.56 0.20 7.14 3.42 0.00 6.55 5.57 1.66 2.54 3.52 7.33 0.00 2.25 5.87 0.00 1.56 9.68 1.86 0.88 3.13 8.90 0.20 2.84 9.00 2.84 18.09 0.00 0.00 0.00 0.00 9.09 3.03 3.52 2.54 3.72 3.62 4.11 3.32
2024,11,00-0033555,WR,5.1613,2.7750,0.1500,30.60 4.46 0.00 8.71 0.00 7.84 3.27 23.74 1.74 0.00 3.27 9.26 1.74 6.42 0.00 1.74 1.63 12.41 3.27 6.75 14.26 12.30 6.10 0.00 0.00 0.00 0.00 11.32 0.00 6.53 11.32 3.59 0.00 3.05 0.00 5.34 0.00 4.03 0.00 1.74
2024,11,00-0033572,WR,4.7300,2.4750,0.1750,2.00 12.20 0.00 5.30 4.30 0.00 5.50 2.20 6.10 12.30 2.10 16.00 2.80 3.70 5.30 4.90 18.40 0.00 0.00 0.00 2.80 10.50 0.00 -0.20 7.50 8.90 3.00 3.70 0.00 1.90 1.60 1.70 1.80 1.80 1.10 1.50 7.90 13.70 4.80 12.10
2024,11,00-0033591,WR,8.6350,5.4250,0.1500,5.90 6.10 9.70 4.70 9.00 9.00 2.50 9.90 2.00 25.40 14.30 11.70 3.90 4.30 5.00 0.00 21.70 0.00 8.20 6.20 7.50 5.70 5.40 8.30 0.00 5.60 28.70 11.80 10.40 3.20 8.70 13.40 20.20 7.30 6.70 15.70 3.50 0.00 8.70 15.10
2024,11,00-0033662,QB,3.9402,0.8250,0.0000,-0.80 4.68 3.08 2.52 6.92 4.25 17.83 4.71 -1.66 5.89 3.43 5.26 5.76 3.99 5.89 1.09 1.38 2.24 1.80 3.84 6.35 2.36 9.60 4.84 5.68 1.60 -1.30 4.14 0.36 4.29 7.68 6.38 3.93 1.21 3.79 3.48 4.14 2.66 1.81 2.52
2024,11,00-0033699,RB,9.4525,9.9250,0.4750,3.20 27.80 7.00 1.30 11.60 7.30 12.70 21.70 4.80 8.70 4.30 10.20 2.40 37.20 22.00 4.70 8.80 20.90 2.80 5.90 11.30 10.50 8.80 10.80 7.10 6.90 8.50 2.60 7.90 17.20 10.10 9.70 9.00 2.80 1.40 7.40 3.30 4.30 4.70 8.50
2024,11,00-0033757,TE,1.9524,1.3750,0.0500,0.00 0.00 1.33 1.74 0.00 9.81 0.00 1.84 0.00 1.84 1.53 1.33 0.00 6.64 0.00 1.74 1.94 1.43 3.37 2.04 0.00 0.00 2.04 3.68 2.25 2.35 5.01 0.00 10.63 2.86 0.00 1.64 5.32 0.00 0.00 0.00 1.23 2.86 0.00 1.64
2024,11,00-0033854,RB,2.0526,1.7250,0.1000,2.94 0.00 3.05 0.33 0.00 0.00 0.00 0.00 2.40 1.42 0.33 0.00 0.00 0.00 1.96 2.61 0.00 0.76 8.49 0.87 1.85 0.00 9.26 3.92 0.00 7.40 0.00 1.31 4.90 2.07 1.09 0.65 3.16 8.49 3.38 1.31 1.74 0.87 2.61 2.94
2024,11,00-0033857,WR,5.3802,2.9500,0.1250,3.13 8.60 9.58 0.00 1.96 4.11 8.02 15.74 14.96 7.14 12.91 6.94 7.53 0.00 4.79 0.00 2.15 9.29 0.00 11.34 7.14 2.93 6.06 0.00 2.74 11.54 1.66 4.50 5.08 0.00 3.32 5.08 0.00 8.90 2.74 5.96 3.72 2.05 8.60 4.99
